_RAJ2000	_DEJ2000	Label	Plan	RA (ICRS)	DE (ICRS)	X	Y
197.3439601174251	-25.01365439756617	Tag 35	CDS/P/2MASS/color	13:09:22.55043	-25:00:49.1558	 	 
197.25940655976763	-24.96825161669375	Tag 36	CDS/P/2MASS/color	13:09:02.25757	-24:58:05.7058	 	 
197.261151820775	-24.916509663153107	Tag 37	CDS/P/2MASS/color	13:09:02.67644	-24:54:59.4348	 	 
197.2672492612484	-25.063046348899128	Tag 38	CDS/P/2MASS/color	13:09:04.13982	-25:03:46.9669	 	 
197.31992295560926	-24.905123459790836	Tag 39	CDS/P/2MASS/color	13:09:16.78151	-24:54:18.4445	 	 
197.43573567959103	-24.98920650492798	Tag 40	CDS/P/2MASS/color	13:09:44.57656	-24:59:21.1434	 	 
197.48588151598202	-24.99596221595179	Tag 41	CDS/P/2MASS/color	13:09:56.61156	-24:59:45.4640	 	 
197.5765023016757	-25.0715983840499	Tag 42	CDS/P/2MASS/color	13:10:18.36055	-25:04:17.7542	 	 
197.54390643263326	-24.874191465297915	Tag 43	CDS/P/2MASS/color	13:10:10.53754	-24:52:27.0893	 	 
197.56487438491942	-25.01624507183626	Tag 44	CDS/P/2MASS/color	13:10:15.56985	-25:00:58.4823	 	 
197.48526689256852	-24.959397717379094	Tag 45	CDS/P/2MASS/color	13:09:56.46405	-24:57:33.8318	 	 
197.48542095568547	-25.10618008485313	Tag 46	CDS/P/2MASS/color	13:09:56.50103	-25:06:22.2483	 	 
197.12516825449762	-24.95614020295029	Tag 47	CDS/P/2MASS/color	13:08:30.04038	-24:57:22.1047	 	 
197.08557045959492	-25.132768837866447	Tag 48	CDS/P/2MASS/color	13:08:20.53691	-25:07:57.9678	 	 
197.0859252293464	-25.175821952381533	Tag 49	CDS/P/2MASS/color	13:08:20.62206	-25:10:32.9590	 	 
197.16923173492748	-25.219375348207876	Tag 50	CDS/P/2MASS/color	13:08:40.61562	-25:13:09.7513	 	 
197.33426613430183	-25.238406512871144	Tag 51	CDS/P/2MASS/color	13:09:20.22387	-25:14:18.2634	 	 
197.33338268227115	-25.162965946349246	Tag 52	CDS/P/2MASS/color	13:09:20.01184	-25:09:46.6774	 	 
197.17518088916066	-24.101376536474167	Tag 53	CDS/P/2MASS/color	13:08:42.04341	-24:06:04.9555	 	 
197.2744778211048	-24.065848014526683	Tag 54	CDS/P/2MASS/color	13:09:05.87468	-24:03:57.0529	 	 
197.24166103130972	-23.968860016359642	Tag 55	CDS/P/2MASS/color	13:08:57.99865	-23:58:07.8961	 	 
197.48425024186494	-23.93343302920684	Tag 56	CDS/P/2MASS/color	13:09:56.22006	-23:56:00.3589	 	 
197.54159791743444	-24.022430713944342	Tag 57	CDS/P/2MASS/color	13:10:09.98350	-24:01:20.7506	 	 
197.6120538098072	-24.034342934526677	Tag 58	CDS/P/2MASS/color	13:10:26.89291	-24:02:03.6346	 	 
197.56856345406112	-24.27109271748733	Tag 59	CDS/P/2MASS/color	13:10:16.45523	-24:16:15.9338	 	 
197.62262109804692	-24.33225474199371	Tag 60	CDS/P/2MASS/color	13:10:29.42906	-24:19:56.1171	 	 
197.6299113437555	-24.090067986717504	Tag 61	CDS/P/2MASS/color	13:10:31.17872	-24:05:24.2448	 	 
197.35535574362558	-24.03143051466056	Tag 62	CDS/P/2MASS/color	13:09:25.28538	-24:01:53.1499	 	 
197.39526124672804	-24.128116571216914	Tag 63	CDS/P/2MASS/color	13:09:34.86270	-24:07:41.2197	 	 
197.35812512932455	-24.086804243657422	Tag 64	CDS/P/2MASS/color	13:09:25.95003	-24:05:12.4953	 	 
197.34136228751188	-24.182894353436755	Tag 65	CDS/P/2MASS/color	13:09:21.92695	-24:10:58.4197	 	 
197.34122989717562	-24.257591362185764	Tag 66	CDS/P/2MASS/color	13:09:21.89518	-24:15:27.3289	 	 
197.16298034828517	-24.288843612082232	Tag 67	CDS/P/2MASS/color	13:08:39.11528	-24:17:19.8370	 	 
197.2005950433386	-24.32156648692475	Tag 68	CDS/P/2MASS/color	13:08:48.14281	-24:19:17.6394	 	 
197.22652363868917	-24.30364164986934	Tag 69	CDS/P/2MASS/color	13:08:54.36567	-24:18:13.1099	 	 
197.31940917152593	-24.293717968663003	Tag 70	CDS/P/2MASS/color	13:09:16.65820	-24:17:37.3847	 	 
197.2282021940754	-24.216900037556258	Tag 71	CDS/P/2MASS/color	13:08:54.76853	-24:13:00.8401	 	 
197.61370290589534	-24.44440490743167	Tag 72	CDS/P/2MASS/color	13:10:27.28870	-24:26:39.8577	 	 
197.53862237701418	-24.49007783103442	Tag 73	CDS/P/2MASS/color	13:10:09.26937	-24:29:24.2802	 	 
197.61309109420722	-24.538356993110632	Tag 74	CDS/P/2MASS/color	13:10:27.14186	-24:32:18.0852	 	 
197.26167064206103	-24.388498706453966	Tag 75	CDS/P/2MASS/color	13:09:02.80095	-24:23:18.5953	 	 
197.36403844931962	-24.46110393590199	Tag 76	CDS/P/2MASS/color	13:09:27.36923	-24:27:39.9742	 	 
197.46039053464762	-24.367155146799977	Tag 77	CDS/P/2MASS/color	13:09:50.49373	-24:22:01.7585	 	 
197.49221766543027	-24.326384295644548	Tag 78	CDS/P/2MASS/color	13:09:58.13224	-24:19:34.9835	 	 
197.54300536325312	-24.31944221969845	Tag 79	CDS/P/2MASS/color	13:10:10.32129	-24:19:09.9920	 	 
197.29510282352166	-24.327736957177585	Tag 80	CDS/P/2MASS/color	13:09:10.82468	-24:19:39.8530	 	 
197.14634468649032	-24.404226931904738	Tag 81	CDS/P/2MASS/color	13:08:35.12272	-24:24:15.2170	 	 
197.09577952356312	-24.301196943690986	Tag 82	CDS/P/2MASS/color	13:08:22.98709	-24:18:04.3090	 	 
