_RAJ2000	_DEJ2000	Label	Plan	RA (ICRS)	DE (ICRS)	X	Y
195.76309419069534	-24.59463643756959	Tag 43	CDS/P/2MASS/color	13:03:03.14261	-24:35:40.6912	 	 
195.7432231914799	-24.654969238250793	Tag 44	CDS/P/2MASS/color	13:02:58.37357	-24:39:17.8893	 	 
195.89826973379533	-24.781208736637502	Tag 45	CDS/P/2MASS/color	13:03:35.58474	-24:46:52.3515	 	 
195.857771901907	-24.826655582074647	Tag 46	CDS/P/2MASS/color	13:03:25.86526	-24:49:35.9601	 	 
195.81872623544274	-24.79351051015359	Tag 47	CDS/P/2MASS/color	13:03:16.49430	-24:47:36.6378	 	 
196.02077391533552	-24.745184854200893	Tag 48	CDS/P/2MASS/color	13:04:04.98574	-24:44:42.6655	 	 
195.93869809999168	-24.703046950388433	Tag 49	CDS/P/2MASS/color	13:03:45.28754	-24:42:10.9690	 	 
196.02448005438995	-24.852376016570506	Tag 50	CDS/P/2MASS/color	13:04:05.87521	-24:51:08.5537	 	 
195.81323728870734	-24.863462059386357	Tag 51	CDS/P/2MASS/color	13:03:15.17695	-24:51:48.4634	 	 
195.87930364964842	-24.931128930320476	Tag 52	CDS/P/2MASS/color	13:03:31.03288	-24:55:52.0641	 	 
196.02663201820388	-24.969609987952346	Tag 53	CDS/P/2MASS/color	13:04:06.39168	-24:58:10.5960	 	 
195.8783794758547	-25.103280134986836	Tag 54	CDS/P/2MASS/color	13:03:30.81107	-25:06:11.8085	 	 
195.86281339347929	-25.052866221653755	Tag 55	CDS/P/2MASS/color	13:03:27.07521	-25:03:10.3184	 	 
195.79863456814402	-25.053323773502708	Tag 56	CDS/P/2MASS/color	13:03:11.67230	-25:03:11.9656	 	 
195.7901195502861	-25.02061802903072	Tag 57	CDS/P/2MASS/color	13:03:09.62869	-25:01:14.2249	 	 
195.79966122051937	-24.927503933590316	Tag 58	CDS/P/2MASS/color	13:03:11.91869	-24:55:39.0142	 	 
195.59972579559107	-24.972761663097945	Tag 59	CDS/P/2MASS/color	13:02:23.93419	-24:58:21.9420	 	 
195.73943894656458	-25.098270637669113	Tag 60	CDS/P/2MASS/color	13:02:57.46535	-25:05:53.7743	 	 
195.65221308053526	-25.062767113035747	Tag 61	CDS/P/2MASS/color	13:02:36.53114	-25:03:45.9616	 	 
195.60315856940292	-25.014555373423185	Tag 62	CDS/P/2MASS/color	13:02:24.75806	-25:00:52.3993	 	 
195.60942011228786	-24.87239224233843	Tag 63	CDS/P/2MASS/color	13:02:26.26083	-24:52:20.6121	 	 
196.02687024198082	-25.22221183086473	Tag 64	CDS/P/2MASS/color	13:04:06.44886	-25:13:19.9626	 	 
195.93999669551198	-25.319014186773842	Tag 65	CDS/P/2MASS/color	13:03:45.59921	-25:19:08.4511	 	 
195.93823349327434	-25.150754015633705	Tag 66	CDS/P/2MASS/color	13:03:45.17604	-25:09:02.7145	 	 
196.026395621123	-25.175604825369085	Tag 67	CDS/P/2MASS/color	13:04:06.33495	-25:10:32.1774	 	 
196.01807241494748	-25.134137530774748	Tag 68	CDS/P/2MASS/color	13:04:04.33738	-25:08:02.8951	 	 
196.5983171119635	-23.619746141096034	Tag 69	CDS/P/2MASS/color	13:06:23.59611	-23:37:11.0861	 	 
196.59787459785866	-23.685707277890852	Tag 70	CDS/P/2MASS/color	13:06:23.48990	-23:41:08.5462	 	 
196.59311874658837	-23.74021337341644	Tag 71	CDS/P/2MASS/color	13:06:22.34850	-23:44:24.7681	 	 
196.60735367409396	-23.782082822666375	Tag 72	CDS/P/2MASS/color	13:06:25.76488	-23:46:55.4982	 	 
196.71993006913286	-23.678962589754583	Tag 73	CDS/P/2MASS/color	13:06:52.78322	-23:40:44.2653	 	 
196.73499813748722	-23.648144012832134	Tag 74	CDS/P/2MASS/color	13:06:56.39955	-23:38:53.3184	 	 
196.71735874556074	-23.701082937738185	Tag 75	CDS/P/2MASS/color	13:06:52.16610	-23:42:03.8986	 	 
196.72518124158765	-23.773358732250003	Tag 76	CDS/P/2MASS/color	13:06:54.04350	-23:46:24.0914	 	 
196.62806866075326	-23.72718135189279	Tag 77	CDS/P/2MASS/color	13:06:30.73648	-23:43:37.8529	 	 
196.6478917868618	-23.615400569744075	Tag 78	CDS/P/2MASS/color	13:06:35.49403	-23:36:55.4421	 	 
196.71599485845886	-23.605499270504705	Tag 79	CDS/P/2MASS/color	13:06:51.83877	-23:36:19.7974	 	 
196.45977532113884	-23.750797243264127	Tag 80	CDS/P/2MASS/color	13:05:50.34608	-23:45:02.8701	 	 
