_RAJ2000	_DEJ2000	Label	Plan	RA (ICRS)	DE (ICRS)	X	Y
196.59605237520628	-23.801876184755404	Tag 40	CDS/P/2MASS/color	13:06:23.05257	-23:48:06.7543	 	 
196.60780335307103	-23.87205977884252	Tag 41	CDS/P/2MASS/color	13:06:25.87280	-23:52:19.4152	 	 
196.5956643339614	-23.878717924276533	Tag 42	CDS/P/2MASS/color	13:06:22.95944	-23:52:43.3845	 	 
196.5549532762933	-23.880413624989597	Tag 43	CDS/P/2MASS/color	13:06:13.18879	-23:52:49.4890	 	 
196.76477659271745	-23.769086158032184	Tag 44	CDS/P/2MASS/color	13:07:03.54638	-23:46:08.7102	 	 
196.76622030859122	-23.728658861675225	Tag 45	CDS/P/2MASS/color	13:07:03.89287	-23:43:43.1719	 	 
196.69825924630322	-23.752327492687975	Tag 46	CDS/P/2MASS/color	13:06:47.58222	-23:45:08.3790	 	 
196.66551586265786	-23.78050232911647	Tag 47	CDS/P/2MASS/color	13:06:39.72381	-23:46:49.8084	 	 
196.76984320324266	-23.859017712529685	Tag 48	CDS/P/2MASS/color	13:07:04.76237	-23:51:32.4638	 	 
196.82339230775887	-23.800816214481678	Tag 49	CDS/P/2MASS/color	13:07:17.61415	-23:48:02.9384	 	 
196.81092265365783	-23.760860307091615	Tag 50	CDS/P/2MASS/color	13:07:14.62144	-23:45:39.0971	 	 
196.79003936484892	-23.730905758881228	Tag 51	CDS/P/2MASS/color	13:07:09.60945	-23:43:51.2607	 	 
196.72254535138495	-23.713250143201762	Tag 52	CDS/P/2MASS/color	13:06:53.41088	-23:42:47.7005	 	 
196.65607077110187	-23.72872324949343	Tag 53	CDS/P/2MASS/color	13:06:37.45699	-23:43:43.4037	 	 
196.76994948040985	-23.930382938579204	Tag 54	CDS/P/2MASS/color	13:07:04.78788	-23:55:49.3786	 	 
196.8181479879312	-23.92535538638546	Tag 55	CDS/P/2MASS/color	13:07:16.35552	-23:55:31.2794	 	 
196.79486612864574	-24.019850862452163	Tag 56	CDS/P/2MASS/color	13:07:10.76787	-24:01:11.4631	 	 
196.7764269945748	-23.95763307399979	Tag 57	CDS/P/2MASS/color	13:07:06.34248	-23:57:27.4791	 	 
196.70981734486142	-23.911323178147153	Tag 58	CDS/P/2MASS/color	13:06:50.35616	-23:54:40.7634	 	 
196.70286413718446	-23.95765454405929	Tag 59	CDS/P/2MASS/color	13:06:48.68739	-23:57:27.5564	 	 
196.61034893465242	-24.05619827383927	Tag 60	CDS/P/2MASS/color	13:06:26.48374	-24:03:22.3138	 	 
196.65163966071856	-24.043497058918945	Tag 61	CDS/P/2MASS/color	13:06:36.39352	-24:02:36.5894	 	 
196.7247561579902	-24.05167615745862	Tag 62	CDS/P/2MASS/color	13:06:53.94148	-24:03:06.0342	 	 
196.7859417476281	-24.057556987604748	Tag 63	CDS/P/2MASS/color	13:07:08.62602	-24:03:27.2052	 	 
196.43262549123318	-24.049507799961066	Tag 64	CDS/P/2MASS/color	13:05:43.83012	-24:02:58.2281	 	 
196.38400274726652	-24.01190763897886	Tag 65	CDS/P/2MASS/color	13:05:32.16066	-24:00:42.8675	 	 
196.31310092022755	-23.998312779927833	Tag 66	CDS/P/2MASS/color	13:05:15.14422	-23:59:53.9260	 	 
196.32455893191943	-23.944514359896942	Tag 67	CDS/P/2MASS/color	13:05:17.89414	-23:56:40.2517	 	 
196.29713395230587	-23.92987637646655	Tag 68	CDS/P/2MASS/color	13:05:11.31215	-23:55:47.5550	 	 
196.31191301392292	-24.08450125069491	Tag 69	CDS/P/2MASS/color	13:05:14.85912	-24:05:04.2045	 	 
196.41378118334157	-24.16443197833175	Tag 70	CDS/P/2MASS/color	13:05:39.30748	-24:09:51.9551	 	 
196.47268864926687	-24.079785109541525	Tag 71	CDS/P/2MASS/color	13:05:53.44528	-24:04:47.2264	 	 
196.52132342574905	-24.081836958653586	Tag 72	CDS/P/2MASS/color	13:06:05.11762	-24:04:54.6131	 	 
196.478946926518	-24.03485839161791	Tag 73	CDS/P/2MASS/color	13:05:54.94726	-24:02:05.4902	 	 
196.3707722183396	-23.689076617580383	Tag 74	CDS/P/2MASS/color	13:05:28.98533	-23:41:20.6758	 	 
196.45857032861014	-23.647751538193106	Tag 75	CDS/P/2MASS/color	13:05:50.05688	-23:38:51.9055	 	 
196.48430758768615	-23.70518423987795	Tag 76	CDS/P/2MASS/color	13:05:56.23382	-23:42:18.6633	 	 
196.45808742227695	-23.72506093323039	Tag 77	CDS/P/2MASS/color	13:05:49.94098	-23:43:30.2194	 	 
196.32228882709381	-23.716250418270935	Tag 78	CDS/P/2MASS/color	13:05:17.34932	-23:42:58.5015	 	 
196.27722082324507	-23.697964762081266	Tag 79	CDS/P/2MASS/color	13:05:06.53300	-23:41:52.6731	 	 
196.2252651636197	-23.764806665902963	Tag 80	CDS/P/2MASS/color	13:04:54.06364	-23:45:53.3040	 	 
196.20640018625258	-23.80240490139091	Tag 81	CDS/P/2MASS/color	13:04:49.53604	-23:48:08.6576	 	 
196.18538175026492	-23.692694307309598	Tag 82	CDS/P/2MASS/color	13:04:44.49162	-23:41:33.6995	 	 
196.28122603222047	-23.644685102740326	Tag 83	CDS/P/2MASS/color	13:05:07.49425	-23:38:40.8664	 	 
