_RAJ2000	_DEJ2000	Label	Plan	RA (ICRS)	DE (ICRS)	X	Y
11.947953013477846	-23.698379141631875	Tag 68	CDS/P/2MASS/color	00:47:47.50872	-23:41:54.1649	 	 
11.961456610526115	-23.671246683938342	Tag 69	CDS/P/2MASS/color	00:47:50.74959	-23:40:16.4881	 	 
12.007624710819794	-23.794885487181716	Tag 70	CDS/P/2MASS/color	00:48:01.82993	-23:47:41.5878	 	 
12.117489552441697	-23.695555959498897	Tag 71	CDS/P/2MASS/color	00:48:28.19749	-23:41:44.0015	 	 
11.798186599865732	-23.782095900585194	Tag 72	CDS/P/2MASS/color	00:47:11.56478	-23:46:55.5452	 	 
11.753128234729381	-23.793719060554572	Tag 73	CDS/P/2MASS/color	00:47:00.75078	-23:47:37.3886	 	 
11.655307155079083	-23.796191383348607	Tag 74	CDS/P/2MASS/color	00:46:37.27372	-23:47:46.2890	 	 
11.686140110896336	-23.833469154331173	Tag 75	CDS/P/2MASS/color	00:46:44.67363	-23:50:00.4890	 	 
11.748108167752658	-23.808867145412545	Tag 76	CDS/P/2MASS/color	00:46:59.54596	-23:48:31.9217	 	 
11.751070288609743	-23.83867666166762	Tag 77	CDS/P/2MASS/color	00:47:00.25687	-23:50:19.2360	 	 
11.746625535918875	-23.8605820723998	Tag 78	CDS/P/2MASS/color	00:46:59.19013	-23:51:38.0955	 	 
11.804403682588003	-23.84973300421035	Tag 79	CDS/P/2MASS/color	00:47:13.05688	-23:50:59.0388	 	 
11.66660957718189	-23.874786604351378	Tag 80	CDS/P/2MASS/color	00:46:39.98630	-23:52:29.2318	 	 
11.623141707507333	-23.87746691156064	Tag 81	CDS/P/2MASS/color	00:46:29.55401	-23:52:38.8809	 	 
