_RAJ2000	_DEJ2000	Label	Plan	RA (ICRS)	DE (ICRS)	X	Y
318.59661973309073	5.395447437570606	Tag 92	CDS/P/2MASS/color	21:14:23.18874	+05:23:43.6108	 	 
318.4895017294977	5.389918620476146	Tag 93	CDS/P/2MASS/color	21:13:57.48042	+05:23:23.7070	 	 
318.471257676802	5.338964838572005	Tag 94	CDS/P/2MASS/color	21:13:53.10184	+05:20:20.2734	 	 
318.4803858618086	5.295123286292896	Tag 95	CDS/P/2MASS/color	21:13:55.29261	+05:17:42.4438	 	 
318.43794031966877	5.306572161771695	Tag 96	CDS/P/2MASS/color	21:13:45.10568	+05:18:23.6598	 	 
318.59224825644105	5.312107640753579	Tag 97	CDS/P/2MASS/color	21:14:22.13958	+05:18:43.5875	 	 
318.6517596990956	5.362261604967067	Tag 99	CDS/P/2MASS/color	21:14:36.42233	+05:21:44.1418	 	 
318.7334726830246	5.331037805486455	Tag 100	CDS/P/2MASS/color	21:14:56.03344	+05:19:51.7361	 	 
318.7009382848308	5.310113520208782	Tag 101	CDS/P/2MASS/color	21:14:48.22519	+05:18:36.4087	 	 
318.38364326526863	5.733061764568832	Tag 102	CDS/P/2MASS/color	21:13:32.07438	+05:43:59.0224	 	 
318.3290392684096	5.756034617532561	Tag 103	CDS/P/2MASS/color	21:13:18.96942	+05:45:21.7246	 	 
318.6004801910376	5.815586330492731	Tag 104	CDS/P/2MASS/color	21:14:24.11525	+05:48:56.1108	 	 
318.7133078531736	5.673991136988864	Tag 105	CDS/P/2MASS/color	21:14:51.19388	+05:40:26.3681	 	 
318.7101392284056	5.628025018407119	Tag 106	CDS/P/2MASS/color	21:14:50.43341	+05:37:40.8901	 	 
318.74424437074777	5.60136965422727	Tag 107	CDS/P/2MASS/color	21:14:58.61865	+05:36:04.9308	 	 
318.72910839394615	5.790469923392076	Tag 108	CDS/P/2MASS/color	21:14:54.98601	+05:47:25.6917	 	 
318.76588140073966	5.829629065309016	Tag 109	CDS/P/2MASS/color	21:15:03.81154	+05:49:46.6646	 	 
318.48864165437027	5.788960368611142	Tag 110	CDS/P/2MASS/color	21:13:57.27400	+05:47:20.2573	 	 
318.34949603833405	5.841705912298077	Tag 111	CDS/P/2MASS/color	21:13:23.87905	+05:50:30.1413	 	 
318.17464604843764	5.835896523004875	Tag 112	CDS/P/2MASS/color	21:12:41.91505	+05:50:09.2275	 	 
317.9536470031697	5.7402220645491004	Tag 113	CDS/P/2MASS/color	21:11:48.87528	+05:44:24.7994	 	 
317.96676343347895	5.666046007139705	Tag 114	CDS/P/2MASS/color	21:11:52.02322	+05:39:57.7656	 	 
317.89537403254315	5.667094251296268	Tag 115	CDS/P/2MASS/color	21:11:34.88977	+05:40:01.5393	 	 
317.75256486225715	5.781993472384953	Tag 117	CDS/P/2MASS/color	21:11:00.61557	+05:46:55.1765	 	 
317.8008611076781	5.817524294645214	Tag 118	CDS/P/2MASS/color	21:11:12.20667	+05:49:03.0875	 	 
317.7856267435151	5.854086445578566	Tag 119	CDS/P/2MASS/color	21:11:08.55042	+05:51:14.7112	 	 
317.9205751552093	5.819100023832669	Tag 120	CDS/P/2MASS/color	21:11:40.93804	+05:49:08.7601	 	 
317.7556091121545	5.491089491712526	Tag 121	CDS/P/2MASS/color	21:11:01.34619	+05:29:27.9222	 	 
317.9637989915884	5.44272198857586	Tag 122	CDS/P/2MASS/color	21:11:51.31176	+05:26:33.7992	 	 
317.92703773176436	5.552569075670911	Tag 123	CDS/P/2MASS/color	21:11:42.48906	+05:33:09.2487	 	 
317.86735139653416	5.616821815484069	Tag 124	CDS/P/2MASS/color	21:11:28.16434	+05:37:00.5585	 	 
317.8118208069164	5.571228714629118	Tag 125	CDS/P/2MASS/color	21:11:14.83699	+05:34:16.4234	 	 
317.7750379011185	5.526323301409883	Tag 126	CDS/P/2MASS/color	21:11:06.00910	+05:31:34.7639	 	 
317.7590648798856	5.609219730948829	Tag 127	CDS/P/2MASS/color	21:11:02.17557	+05:36:33.1910	 	 
317.77296512972674	5.428917809298368	Tag 128	CDS/P/2MASS/color	21:11:05.51163	+05:25:44.1041	 	 
317.7563179259841	5.37088726627115	Tag 129	CDS/P/2MASS/color	21:11:01.51630	+05:22:15.1942	 	 
317.79240062777137	5.341876262557912	Tag 130	CDS/P/2MASS/color	21:11:10.17615	+05:20:30.7545	 	 
317.7077532169036	5.3425557425905215	Tag 131	CDS/P/2MASS/color	21:10:49.86077	+05:20:33.2007	 	 
317.97341850475624	5.061393109010692	Tag 132	CDS/P/2MASS/color	21:11:53.62044	+05:03:41.0152	 	 
317.82223074318495	5.062786305807309	Tag 133	CDS/P/2MASS/color	21:11:17.33538	+05:03:46.0307	 	 
317.77298116952085	5.14222638884042	Tag 134	CDS/P/2MASS/color	21:11:05.51548	+05:08:32.0150	 	 
317.7715877078839	5.193346724391093	Tag 135	CDS/P/2MASS/color	21:11:05.18105	+05:11:36.0482	 	 
317.72163036766904	5.259657206818792	Tag 137	CDS/P/2MASS/color	21:10:53.19129	+05:15:34.7659	 	 
317.71954040113235	5.3017966759250825	Tag 138	CDS/P/2MASS/color	21:10:52.68970	+05:18:06.4680	 	 
317.88048512530975	5.031008457073233	Tag 139	CDS/P/2MASS/color	21:11:31.31643	+05:01:51.6304	 	 
317.9512160856835	4.9999142366611125	Tag 140	CDS/P/2MASS/color	21:11:48.29186	+04:59:59.6913	 	 
318.03096020233704	4.988152603485841	Tag 141	CDS/P/2MASS/color	21:12:07.43045	+04:59:17.3494	 	 
318.0760475586773	5.026823994906957	Tag 142	CDS/P/2MASS/color	21:12:18.25141	+05:01:36.5664	 	 
318.53311447413563	4.397363030485478	Tag 143	CDS/P/2MASS/color	21:14:07.94747	+04:23:50.5069	 	 
318.3210107591762	4.520570750749053	Tag 144	CDS/P/2MASS/color	21:13:17.04258	+04:31:14.0547	 	 
318.8652488149672	4.615981563601367	Tag 145	CDS/P/2MASS/color	21:15:27.65972	+04:36:57.5336	 	 
318.92208930206414	4.365847099320604	Tag 146	CDS/P/2MASS/color	21:15:41.30143	+04:21:57.0496	 	 
319.08109632305417	4.719759944433842	Tag 147	CDS/P/2MASS/color	21:16:19.46312	+04:43:11.1358	 	 
318.73966574938424	5.8724745134365035	Tag 148	CDS/P/2MASS/color	21:14:57.51978	+05:52:20.9082	 	 
318.43726282502587	6.053852310686216	Tag 149	CDS/P/2MASS/color	21:13:44.94308	+06:03:13.8683	 	 
318.1626904583363	5.980137830004441	Tag 150	CDS/P/2MASS/color	21:12:39.04571	+05:58:48.4962	 	 
317.9477210188103	5.891834318569555	Tag 151	CDS/P/2MASS/color	21:11:47.45304	+05:53:30.6035	 	 
318.7851507322428	5.683379622057987	Tag 152	CDS/P/2MASS/color	21:15:08.43618	+05:41:00.1666	 	 
318.85339021098025	5.4846243893167195	Tag 153	CDS/P/2MASS/color	21:15:24.81365	+05:29:04.6478	 	 
318.93151160995563	5.438693459122785	Tag 154	CDS/P/2MASS/color	21:15:43.56279	+05:26:19.2965	 	 
318.771370409806	5.914044160887612	Tag 155	CDS/P/2MASS/color	21:15:05.12890	+05:54:50.5590	 	 
318.6457316069752	6.0572459300764105	Tag 156	CDS/P/2MASS/color	21:14:34.97559	+06:03:26.0853	 	 
318.5129779881872	6.022568714898228	Tag 157	CDS/P/2MASS/color	21:14:03.11472	+06:01:21.2474	 	 
318.2558923456375	6.0434385080582675	Tag 158	CDS/P/2MASS/color	21:13:01.41416	+06:02:36.3786	 	 
317.9160326027304	4.759673419713966	Tag 159	CDS/P/2MASS/color	21:11:39.84782	+04:45:34.8243	 	 
317.969680869748	4.759675321709525	Tag 160	CDS/P/2MASS/color	21:11:52.72341	+04:45:34.8312	 	 
317.96606422161994	4.693597078296793	Tag 161	CDS/P/2MASS/color	21:11:51.85541	+04:41:36.9495	 	 
318.0546647885813	4.685782187098512	Tag 162	CDS/P/2MASS/color	21:12:13.11955	+04:41:08.8159	 	 
318.21257852431984	4.685142853336771	Tag 163	CDS/P/2MASS/color	21:12:51.01885	+04:41:06.5143	 	 
318.1891115316375	4.806494533813359	Tag 164	CDS/P/2MASS/color	21:12:45.38677	+04:48:23.3803	 	 
317.9720923330605	4.800523662917421	Tag 166	CDS/P/2MASS/color	21:11:53.30216	+04:48:01.8852	 	 
317.9316998888768	4.8605938664401895	Tag 167	CDS/P/2MASS/color	21:11:43.60797	+04:51:38.1379	 	 
317.9063751749037	4.90264184991944	Tag 168	CDS/P/2MASS/color	21:11:37.53004	+04:54:09.5107	 	 
317.8943102241425	4.96331249002781	Tag 169	CDS/P/2MASS/color	21:11:34.63445	+04:57:47.9250	 	 
317.89250494161723	4.930873891094903	Tag 170	CDS/P/2MASS/color	21:11:34.20119	+04:55:51.1460	 	 
318.8576697911575	4.814981122391981	Tag 171	CDS/P/2MASS/color	21:15:25.84075	+04:48:53.9320	 	 
319.07143844603877	5.028596823667974	Tag 172	CDS/P/2MASS/color	21:16:17.14523	+05:01:42.9486	 	 
318.77429580875133	5.1410837997410415	Tag 173	CDS/P/2MASS/color	21:15:05.83099	+05:08:27.9017	 	 
